#KEY,FIRST_PAGE,LAST_PAGE
conf/globecom/OkaSM16,1,6
conf/icufn/ChoiKKC16,13,15
journals/fss/ZhangX07,99,114
conf/icee/ChenLZ10,3979,3982
journals/amc/SunZSJL12,11151,11162
journals/tcas/KnockaertLZ06,1544,1555
journals/ejcon/Gu09,96,97
conf/dsn/MendesM018,179,184
journals/dm/Wille91,309,320
journals/dbsk/X02h,68,68
journals/siamsc/Pember93,824,859
conf/nordichi/ErkutRMS16,83,83
conf/simulationstechnik/AdelsbergerR84,442,451
journals/ress/MontewkaEGHTK14,142,157
conf/chi/ParkHI06,87,92
journals/infsof/WiegnerN93,427,438
conf/wcre/McNairGW07,130,139
journals/apin/DakhelMM18,527,540
conf/ifip5-7/PourabdollahianTT13,13,20
conf/issta/GhezziK91,113,123
journals/dam/Oliveira16,49,76
conf/cade/Shankar12,2,2
journals/aai/MittalD18,85,95
journals/mj/WachterCFMM17,69,77
conf/ifip8-3/SchrijverS92,115,132
journals/ieicet/KongHQL18,799,810
conf/softvis/TeleaV08,67,76
journals/scientometrics/SotudehE18,563,576
journals/jgo/OppezziR08,577,586
conf/ictai/LimCHL15,162,169
conf/waa/ZhaoYLT01,425,430
conf/gefs/CaisesLGP10,63,67
conf/iser/FukushimaDFTOH06,225,234
journals/ajc/AldredW98,97,104
conf/vlsi/SchonfeldP93,151,160
journals/amc/HuangM15b,337,343
journals/lht/Eldredge06,341,354
series/leus/Heinzmann04,41,50
journals/mcfns/WebsterCP14,27,36
conf/ics/ZilberAT05,377,386
journals/siamrev/SeoW11,41,69
conf/alt/GrieserJL02,173,187
journals/twc/KishoreGPS06a,1333,1342
conf/iros/PlancherMK17,5674,5680
conf/ifip12/ZhuYLL08,909,917
journals/amai/HinkelmannH97,335,356
conf/webi/TareafBHM18,301,309
conf/hicss/Fabian02,220,220
conf/csedu/BoechlerIMdD15,45,51
conf/lisa/Finke02a,145,154
conf/opodis/ParkH99,67,84
conf/icdcs/DattaLDHR12,476,485
conf/humanoids/HebertWG15,947,952
journals/tcsv/LafruitNRTB03,1136,1143
journals/tog/WangSM11,2,13
journals/iacr/WangWLDH17,1100,1100
journals/tit/GamalHSW87,116,123
journals/computing/Dirschmid70b,72,75
conf/iccv/HuangLLLT17,2822,2830
conf/ismb/JuH03,177,179
journals/ijfcs/HarjuK08,495,496
conf/wce/LeePK07,1205,1209
conf/vdb/BoyleG95,185,202
conf/pimrc/JungCJKS08,1,5
conf/hicss/BuettnerB19,1,8
journals/tbc/SiebertCW09,407,418
conf/nldb/Hausser02,110,123
journals/ijcon/Ouzahra13,2253,2262
conf/apweb/BarbanchoLMB06,271,275
journals/sigweb/ManeewatthanaR09,1,2
journals/iwc/FitzpatrickW95,167,180
conf/ifip/DidaySO74,691,697
conf/smc/Flamm89,235,236
journals/sigmod/Stacey95,95,101
conf/ai/NadeauTM06,266,277
journals/tsp/DaiLZXZ18,603,616
conf/sbia/RossettoVR00,96,106
conf/msn/XuHWN05,518,527
journals/ijapuc/GrzywaczewskiIJH09,69,90
conf/sc2/UriasSLL18,57,66
journals/chb/QianC16,50,58
journals/peng/KarpuschewskiPD14,613,618
journals/tgrs/ZhangH13,1114,1123
conf/icc/GanesanR12,2255,2259
journals/cg/Rogers83,83,85
journals/jd/FinnWCM11,933,957
reference/crypt/Guajardo11,650,653
journals/cbm/ChungAMLCHKF18,146,152
journals/jcmc/KorgaonkarO06,1128,1149
conf/ijcnn/KuwabaraNKBGCP12,1,8
conf/chi/ManteiBSBMW91,204,209
series/txtcs/Schneider04,1,602
conf/rtsi/BlasPPP17,1,6
phd/dnb/Keil-Slawik85,1,227
conf/fsdm/ZhangWGS16,420,428
journals/remotesensing/LiCH15,11501,11524
journals/jasis/MedelyanW08,1027,1041
journals/vldb/FungKL03,187,210
conf/icsoft/Garcia-GarciaAH11,368,376
journals/tnn/ChenHKAH17,2872,2884
journals/automatica/StoicaS81,861,863
conf/iwqos/TamXXC12,1,9
conf/ivs/JiaZCM17,705,711
conf/ijcnn/SomaS10,1,7
conf/icinco/BandalBK05,161,165
conf/iscas/IbrayevJMK16,1254,1257
conf/vlsi-dat/Yang14,1,3
journals/jcc/FogolariEVM01,1830,1842
conf/fie/SouzaKB17,1,9
journals/qip/AsoudehK14,601,614
journals/tie/BaeKWLH05,338,348
conf/mobicom/TianCZ15,278,280
journals/jsyml/Ferreira94,1001,1011
conf/icip/ZhanZYHH13,1665,1669
journals/prl/LiZ93,53,63
conf/patmos/GhissoniCR15,169,176
journals/pr/ChengZY92,101,111
conf/IEEEcit/WangWL04,482,487
conf/kivs/ButscherLMVPS85,338,353
journals/ais/SchroederR07,85,91
journals/csjm/Bolun99,18,54
conf/gecco/ChenDJJW17,15,16
journals/jcc/QuappB16,2467,2478
conf/wstst/ChangSC05,1071,1080
conf/icc/NadalLNB18,1,6
conf/mipro/RepnikS16,858,861
conf/smartgridcomm/LiL12,366,371
conf/icassp/ColnetH94,281,284
conf/pimrc/SattarzadehA06,1,4
conf/ccgrid/VenkateswaranS18,563,56309
conf/fusion/ReppPMBH18,1,5
conf/csdm/GicquelAG15,289,289
journals/cogsci/GriffithsCK08,68,107
conf/igarss/LuojusPMH05,4,4
conf/acssc/MazzaSC13,1364,1350
conf/sec/EckertEG00,221,230
journals/ijcon/DingSWZ14,2511,2521
journals/jss/AbreuZGG09,1780,1792
conf/ppopp/DarteS05,26,35
journals/te/Martinez-TorresBMV05,422,429
journals/speech/CarbonellHPL83,231,233
journals/amc/Wazwaz06f,1683,1692
journals/access/BalogunOT18,56369,56378
conf/lics/BussK00,78,84
journals/poit/GolubevK18,351,371
books/sp/15/Liginlal15,679,696
conf/fecs/PerkovicS07,23,28
conf/vtc/StabelliniJ10,1,5
conf/lctrts/Persson99,45,54
journals/cvm/Hu19,1,1
conf/jcis/ShenW02,773,776
journals/tcs/BrankovicIKMPV16,374,383
conf/IEEEicci/SugawaraMSYMB11,263,268
journals/twc/YingBR18,6307,6320
journals/ida/X10,263,264
journals/computer/BellHMRW70,13,23
journals/tcom/MiaoLHT09,3897,3405
journals/arscom/ZhangL12a,149,160
journals/cga/Blinn93,17,23
journals/wpc/Yang10a,225,235
journals/wpc/LinCCL17,3993,4013
conf/spieVIP/ProvineR93,152,159
journals/ijcisys/VigneyshK16,827,838
conf/dcc/LiverisXG03,193,202
conf/issa/KearneyK14,1,6
conf/ica3pp/WuZS18,465,482
conf/la-web/MoyanoBC05,81,89
journals/tac/Dai00,614,628
conf/pdpta/ChaoCL02,1719,1725
journals/disopt/CornazFLMMM19,8,28
conf/euc/RodriguesRT15,9,16
conf/icac/ZhaoXF06,209,218
journals/ieicet/ZhangH15,1114,1121
conf/ic/AnandHJR04,83,89
conf/wads/GagieN09,316,327
journals/vlsi/ChoC01a,301,315
conf/mfdbs/YanM89,415,428
conf/icmlc/ShenHC12,543,548
journals/tcom/KnesslMST87,1153,1158
conf/icdcs/HuCKM13,155,164
journals/ijbdi/NgokoCGJ15,262,284
conf/embc/LiLPS17,330,333
conf/cata/WangPC98,42,45
journals/rsa/Cook17,23,58
journals/mcs/MontillaCC06,215,225
journals/jcamd/BermanKNM14,1009,1014
conf/ssp/ShumanRV12,133,136
conf/eScience/WerkhovenH15,57,66
conf/icwe/PaganelliKPG04,589,590
conf/waim/ShouCCD06,422,434
conf/hci/HuangWCLL07,225,230
journals/cad/VeronL97,287,298
conf/seke/AggourP03,297,305
journals/ijsi/SzathmaryVN10,219,238
reference/ml/X17yq,1335,1335
journals/disopt/TurkensteenGGS06,63,77
journals/tmi/MurphyM09,1576,1584
conf/nips/Learned-MillerA04,761,768
conf/dimacs/Atteson96,133,148
journals/dsp/MoukademBAD15,226,238
journals/aim/Nilsson83,8,15
journals/bioinformatics/LaderasBMFM07,3394,3396
conf/icassp/Manolakis08,1857,1860
journals/tpds/YounC93,481,489
conf/icpr/BasuS96,755,759
journals/siamnum/BlomkerJ13,694,715
conf/esorics/Herley17,11,17
conf/icer/Catete14,143,144
journals/ar/ShimachiHS03,481,501
conf/cvpr/LiuW12,3586,3593
conf/igarss/YanLML12,4950,4953
books/sp/RomischZ16,1,703
conf/icnc/SrividhyaR17,142,148
conf/csfw/KustersTBBKM15,305,319
conf/eusipco/SuzukiTI06,1,5
conf/adhs/MeyerS12,153,159
journals/ar/KawabataSSFAE01,1,16
conf/iccc/ChoiBLC88,548,552
conf/infovis/AlperS96,77,84
conf/npc/CanoRC08,96,102
conf/isdoc/Loggem14,149,154
conf/iscc/GeorgoulasTP04,817,822
conf/globecom/LamareN05,6,6
conf/icnc/TangM12,553,556
journals/tsmc/YeasinC00,180,185
conf/gski/ZhouXZN17,343,349
journals/eswa/ChungCC13,7588,7595
conf/mlsp/AdamHS16,1,6
conf/sigir/PesericoP09,770,771
books/daglib/0070729,1,535
conf/siu/TezerY13,1,4
conf/schule/Honegger13,11,20
conf/cscw/ReevesS96,2,2
conf/icpp/YangW92,253,256
journals/isci/SongZ014,8,24
journals/sigmod/ArpinarDE93,11,18
series/sicia/ZhouV99,1,428
journals/ijhci/KhanR18,1135,1147
journals/scientometrics/X16b,1673,1673
journals/tit/Preparata64,388,389
conf/icic/ZhangL10,52,58
conf/isit/BitouzeAR12,1381,1385
conf/infocom/TerpstraLLB10,236,240
conf/icassp/HeWFW00,981,984
conf/sigsoft/NovielliCL14,33,36
conf/globalsip/JiZMA15,1225,1229
journals/jat/BaileyB15,115,140
conf/noms/MeiraN98,723,732
journals/micro/Greenstein09b,4,6
conf/worldcist/OrtegaOAGMSR17,125,132
conf/cbse/GrondinBV06,360,367
journals/biosystems/WillsC18,155,166
conf/IEEEias/YangH09,603,606
journals/qre/ZouWT08,55,69
conf/fnc/GaamelSAS17,369,377
journals/jasis/Doll98,575,576
conf/cdc/KotsalisS10,225,230
conf/apsipa/DoXXCL15,594,98
journals/entropy/MathisenL18,20,20
conf/evoW/HeijerE12a,60,71
journals/automatica/KuangC08,98,108
journals/datascience/Martynenko05,27,30
journals/candie/Hwang04b,669,678
conf/stacs/GutoskiW05,605,616
journals/itiis/RaoZWWZLW18,413,435
conf/cms/DelgadoTLR05,55,64
journals/endm/AbatangeloEL13,3,7
journals/automatica/SinhaG07,1955,1961
journals/biosystems/NacherR12,9,17
conf/percom/DaltonEJ08,521,525
conf/haw/RokosG12,144,145
conf/dac/ChandraLRD07,877,882
journals/imst/EpanechnikovT92,31,36
journals/envsoft/LauMLWKNS17,272,287
conf/edbtw/BernardF09,27,34
conf/accv/IjjinaM14,316,327
journals/ors/FreireTF01,159,182
journals/jucs/WilkeFOC98,82,88
conf/sigir/GnasaCO07,898,898
conf/icnc/MaW09a,224,228
conf/iccad/MukherjeeM06,547,552
journals/logcom/NaumovP16a,1637,1661
conf/wsc/HuMN05,248,255
conf/IEEEiwcia/MoriyamaIN17,73,78
conf/issep/Loyo18,30,41
journals/access/SongWCWYDLZXZ18,67959,67981
conf/sc/SreepathiSHMM11,68,69
journals/eswa/NikolicJ17,283,292
journals/mmor/GatarekS99,135,147
conf/icc/ZhangA12,2924,2928
conf/context/Thomas03,314,327
journals/cga/AngeslevaC05,20,23
journals/scc/RoseberryGHG12,232,252
journals/siamdm/DaskalakisMR11,872,893
conf/crv/LiuL17,183,190
conf/bhi/BaiS12,836,839
conf/its/LebeauPFM10,237,239
journals/tmi/BhatiaKW96,92,101
journals/dafes/BaekCALN09,5,25
conf/iccsa/KangLR06,287,297
journals/jocn/MieleWMM11,3620,3636
journals/dke/LiuJM06,270,291
conf/ihm/DelozanneGJ02,25,32
conf/webi/RamirezBMS10,406,412
journals/iepol/Faulhaber03,73,97
journals/jcal/DexterSA02,489,497
journals/scp/BaranovB15,2,35
conf/sigcse/AdamsHLY03,45,46
journals/jucs/DingGS12,1741,756
conf/edcc/Reitenspiess05,226,229
journals/networks/HwangC00,161,171
conf/icpp/PanC91,688,689
journals/rfc/rfc3951,1,194
journals/mmas/Li017,1694,1718
journals/aeog/SelvakumaranPGR18,463,470
conf/acsac/Gambel89,110,111
conf/aiccsa/Short08,1032,1039
conf/siu/EfendiogluODTK18,1,4
journals/titb/CalhounA09,711,720
conf/pads/LaFortuneCSH07,152,162
journals/tit/Szpankowski95,2087,2090
journals/tii/TangTYYZLG17,1398,1409
conf/isit/SicotP07,2666,2670
books/sp/DowneyH10,1,766
conf/europar/EberhartL96,428,431
journals/itd/Miyata11,133,152
journals/ijhpca/HsuA91,82,91
conf/isit/RawatSDG15,1477,1481
journals/es/Jose-GarciaLS15,609,621
conf/asunam/UddinCP12,1006,1011
conf/ftcs/ChengA89,28,35
conf/popl/Condry81,63,76
conf/wea/BaffierDK18,2,14
conf/supercomputer/MiyazakiSS18,44,62
conf/cicling/SagBBCF02,2,16
conf/wons/WilkeH13,34,38
journals/jco/BohmSSV17a,829,829
journals/ker/Stenton87,99,122
conf/ism/LiWK16,222,225
conf/cscwd/ZhangCZW11,610,616
conf/IEEEicci/JamalianISM07,169,177
journals/entcom/WheatleyB11,163,173
conf/curac/SchwalbeFTLW15,71,76
conf/isscc/JeeSPS11,94,96
journals/tgrs/Johnson07,532,533
conf/pqcrypto/Peters10,81,94
conf/chi/Sharma07,1673,1676
journals/jirs/HausOB14,45,57
conf/focs/McSherryT07,94,103
journals/tim/GiordaniCGPPB07,102,106
journals/jcisd/LinderJOLB11,1906,1917
conf/siggraph/Liu09a,62,62
conf/fusion/LaskeyCWL07,2,9
conf/smartgridcomm/Li15,707,712
journals/lht/FourieJ14,190,201
journals/eswa/GuZJ11,3383,3386
journals/sigplan/DraheimLW05,29,33
conf/lcn/ReinhardtK14,531,538
conf/cec/MaYWJZ16,2477,2483
journals/jifs/AnithaD15,539,552
journals/ndjfl/Tomas99,208,227
conf/bigdataconf/AggourGY18,408,417
conf/pkdd/HuangGA15,659,674
conf/iccS/PietaK15,2668,2677
journals/wpc/JongAH17,5229,5276
conf/fedcsis/Grad17,131,134
conf/eccv/PapadopouloF96,696,708
journals/jssc/WangM16,1424,1436
journals/mcm/LuL10,746,755
conf/ciit/MitchellCSC07,134,139
conf/jfplc/Asperti94,307,108
journals/ldvf/TelljohannVBHZ13,1,16
journals/vlc/ZhouSHL18,134,143
conf/siggraph/DobaOMM08,108,108
conf/jckbse/ChibaSMK12,16,25
conf/iros/ShigemuneMHKH15,1091,1096
conf/fdl/BrauseZH06,99,104
journals/toit/AbbassiHM14,1,15
journals/procedia/KunnathPR12,1080,1085
journals/envsoft/LehtomakiM13,128,137
conf/sigcse/HansenBH07,44,48
journals/jet/BagSW09,1278,1299
conf/dihu/AndrewsZ13,89,90
journals/comcom/Tzeng06,1723,1730
conf/starsem/HorbachPP13,286,295
conf/tc11-5/RayZ03,126,142
journals/giq/TwinomurinziPB12,203,211
conf/trustcom/KangLS18,1521,1525
conf/amc/OhtomoM14,581,585
journals/tcom/QiaoGV13,3731,3741
conf/vtc/SalemBZMM15,1,5
journals/transci/KroonMN15,165,184
conf/nc/NebenfuhrSZ98,816,819
journals/bjet/ShabajeeP99,371,373
conf/isads/FoellBLRS07,403,410
journals/ets/BalatsoukasMO08,119,130
journals/chinaf/WangZ13,1,14
journals/artmed/RutledgeTFTPBSF93,67,82
conf/ppsn/ChivaT94,26,35
journals/cvgip/HsiaoS89,2,22
conf/wlp/EglyEKTW00,113,122
conf/embc/KawadaYSTS13,3805,3808
journals/scn/DianatiAGS08,57,74
journals/cgf/TanakaT94,467,376
conf/cvpr/CriminisiB04,342,349
conf/acns/LeeKS06,390,404
journals/wm/Kessel13,28,35
conf/ppcp/ZhangM93,293,302
conf/sigmap/TomonoTST14,261,268
conf/simultech/OliveiraCS14,321,329
conf/cdc/NagiraHH15,742,747
journals/eor/Eynan99,38,49
journals/tsp/SlockK89,346,359
conf/acm/Velez-SosaG93,201,208
conf/quatic/NogueiraRZ14,300,305
series/sci/Sallez12,35,48
conf/blackseecom/TetianaAR15,206,209
journals/chinaf/ZhouBF10,2485,2494
conf/emeit/Jie11,614,617
journals/tase/PanSGJ16,868,875
conf/mobiwis/CorralGSSV14,29,40
conf/cimaging/LateckiLP06,606516,606516
phd/dnb/Fohmann85,1,586
conf/ai/FaniZBD16,192,204
journals/cbsn/LiTTZWSL16,172,178
journals/cssc/AsarAW17,6538,6544
conf/iconference/Keilty12,41,47
journals/tim/TruccoB06,1965,1974
conf/fractals/Dremin93,101,107
conf/pldi/InoueKN09,386,396
conf/vldb/Stocker78,136,136
conf/cibse/MerlinSSSC15,646,646
journals/oms/Prokopyev06,995,996
conf/cbms/CordelliS11,2,7
conf/simvis/HellmannS01,351,360
conf/wedelmusic/PoloPD04,78,84
journals/scientometrics/Luukkonen92,297,319
conf/icassp/CostaN95,844,847
conf/bwcca/KimLY17,386,391
journals/cn/SheldonDG95,953,972
conf/smc/ZhangHAKU04,2865,2870
journals/tlt/VerginisGGG11,275,290
conf/ismir/IshwarDBM13,499,504
conf/iwoca/CulusT18,374,386
conf/cdc/DeoriGP16,256,261
conf/ACMdis/GhafurianR16,556,564
books/daglib/0033076,1,734
conf/wims/AnnaneEAJ16,1,12
conf/spdp/SillyCE90,578,585
journals/jota/Cheng0LL15,342,362
conf/iscc/CunhaCCB0FSGA18,1013,1019
conf/icnc/LiMHR06,588,597
journals/jcam/HieberS10,679,685
journals/appml/BernoffW02,599,606
journals/scientometrics/Medina15,367,384
conf/igarss/VegaC07,3057,3059
conf/ausctw/WijetungePP12,108,113
conf/dac/OzturkCK06,863,688
journals/tasm/KrauchiWEGH05,45,53
journals/telsys/WronaH10,205,214
series/sci/Rao16,555,603
conf/iconference/Cervantes11,825,826
conf/icassp/VaccaroD93,368,371
series/isrl/BengioC13,1,28
conf/embc/LiuNLSBSY12,5327,5330
conf/3dic/ScheuermannTRWB16,1,4
conf/ant/ShaabanG18,82,89
journals/tsp/CendrillonHCM07,4241,4257
conf/bigdataconf/ProbstRSSR18,548,555
conf/mmm/WuJSZCSF11,359,370
conf/ecms/VashishthaS13,117,123
conf/icalt/LiDH08,756,760
journals/4or/KacemH09,79,92
conf/vtc/LaviL17,1,5
journals/jssc/JoNY11,2470,2478
conf/avss/CalderaraVPC05,93,98
journals/siamrev/Artstein92,152,153
conf/icsoft/HugFR08,29,36
conf/fase/WangLW16,197,213
conf/icitst/KacicOHB14,229,223
journals/lgrs/SeyfiogluG17,2462,2466
journals/procedia/NarayananNHNG11,2115,2123
journals/pvldb/DebnathSL10,1414,1425
conf/icip/DonyH94,898,902
conf/edutainment/SzwedaWF12,54,64
journals/sigsoft/Groce18,1,2
conf/icmcs/ChakrabartiOPM00,709,712
conf/erpf/SalomonRMS16,69,76
conf/agiledc/Howard09,131,134
journals/jgo/SiskosGZS98,175,195
conf/flairs/WongPR06,165,171
conf/caise/Alter15,489,498
conf/icc/RaoFYCX16,1,6
journals/tvcg/SlackM06,901,908
conf/dh/AydinS15,471,472
journals/cmpb/ArchipRDEN06,203,215
journals/tcom/TariccoBC99,1284,1287
journals/caee/LafountainCA12,673,680
journals/jsyml/JechS96a,1380,1386
conf/eucc/GratonO14,1759,1764
conf/isorc/WolfB10,176,180
conf/imis/WuSLLL14,305,309
conf/amcis/Eom05,314,314
journals/tsp/Gibson85b,1636,1637
conf/icdim/BajwaBAL12,93,98
conf/riao/Willman94,751,762
conf/doceng/FranzeMW14,199,202
journals/jat/Li13,33,55
conf/ictai/Hudli89,368,375
journals/rairo/AmerG09,215,230
journals/dam/AbsilCHM18,4,12
conf/IEEEcit/SharmaBM15,687,691
journals/tvt/BithasKM19,1607,1615
conf/lanoms/NogueiraSTP11,1,8
journals/ijtm/Sattler03,502,516
conf/percom/Cao17,243,243
conf/vtc/TangLCYL14,1,5
journals/mcm/ObradovicP13,793,799
conf/icecsys/RamabadranMMAFD18,69,72
conf/igarss/CastroFH18,3824,3827
conf/clef/MartinezSOFR14,662,669
journals/networks/Horen85,273,274
conf/pricai/NicholsonJ98,399,410
conf/kivs/Smith87,254,266
conf/icra/NicosiaTT86,365,372
journals/ijufks/FanLL11,27,37
conf/icalp/BradfordR96,454,465
conf/otm/BianchiniAM13,764,771
journals/aim/ChevaleyreELM08,37,46
conf/isami/InnocentePC18,48,55
conf/cscwd/YusoffS01,536,541
conf/igarss/LehnerKSR06,2232,2235
journals/csjm/BorshevichO94,113,116
conf/asap/ContiPMB14,114,120
journals/ijaci/CurranN09,63,86
conf/cimca/ZanellaVR05,290,264
journals/cacm/Chesnais10,5,5
conf/ant/GloriaCS17,568,575
conf/wcnc/SalemTAG16,1,6
conf/rc/HutslarCS18,339,345
conf/icpads/ChenW11,404,411
conf/haptics/MajewiczGBBMO10,497,500
journals/cj/Winskel11,42,57
conf/iros/ParentTLP92,367,372
conf/iccsa/Campagna14,598,610
conf/icc/WongM04,792,797
journals/tamd/WengL09,68,85
journals/networks/HwangC00,162,172
journals/scw/Laslier00,269,282
conf/ipcc/Watt12,1,2
conf/ACMdis/SteadC17,101,105
conf/dsn/GaonkarRTS08,386,391
journals/infsof/BabarL14,1,5
conf/geoinformatics/ZhuS10,1,5
journals/jrm/Hayashi93,410,413
conf/procomet/Boyle94,83,103
conf/cdc/AmatoCTP11a,1933,1937
journals/sivp/PurwarR13,151,161
journals/access/FuSJFH18,12008,12018
conf/isbi/FecampSP15,1097,1101
journals/dm/DellOlmoST97,67,79
conf/ams/ForsterP95,309,318
conf/cmg/Rudy80,167,168
journals/tcsv/LiuNS19,868,880
journals/osid/KossakowskiOT03,221,234
journals/tmm/LiS06,542,549
conf/fit/MalikM12,50,55
conf/ats/ChoiK95,16,20
journals/ton/WellerH97,813,823
conf/iccchina/Fang0GHN14,463,468
conf/hicss/SamuelXZ16,3565,3574
conf/RelMiCS/Kahl97,91,100
phd/dnb/Gans86,1,606
journals/iet-cds/LiXFZW17,41,45
conf/vl/Park09,256,257
conf/dyspan/Fujii18,1,8
journals/jcloudc/OcheiPB19,1,1
conf/notere/OuattaraKCH12,99,120
phd/dnb/Bruns83,1,165
conf/ewsdn/PezzollaCRC16,55,56
journals/ijkm/IntezariP17,1,15
conf/ssci/HarrouS15,383,388
journals/pr/ZafeiriouTP07,2799,2811
journals/tnn/McCormickN97,748,757
journals/sigact/Wang97,69,76
journals/jirs/HinkelGKVDCURFG17,71,91
conf/adhoc-now/Bouder0LLRT18,112,119
journals/ieeesp/YangK16,74,75
conf/fskd/LampinenKH02,300,304
conf/vcip/BaiYLRG13,1,6
conf/cis/Liu15,82,85
conf/icra/VafaeiAT10,650,655
journals/apal/LouveauSV93,271,281
journals/ci/Pawlak95,277,232
conf/icnc/Liu09a,345,348
journals/vc/TamuraJCN06,702,712
journals/prl/PanZ11,1822,1835
conf/asist/OngL13,1,10
journals/remotesensing/YuS17,855,855
conf/icip/WuD94a,172,176
conf/interact/PurbrickG01,35,42
conf/bci/MalliarakisSX13,157,164
journals/mr/BaoSLL09,66,73
journals/ipm/Michel01,603,622
journals/iam/BordoloiIMM96,211,221
conf/caip/QiuH05,128,136
journals/isci/SakawaYT92,33,53
journals/ijcis/Vicente-ChicoteLAIS07,393,412
conf/iccad/LeeGL09,645,651
conf/iasam/SchuergerHD15,1,5
journals/robotica/IbrahimCT88,116,122
conf/ecis/ChirumallaJBI12,236,236
books/daglib/0016370,1,170
journals/tmm/CosattoG00,152,163
conf/iisa/AlepisN17,1,5
journals/ecra/KurbelL05,187,203
journals/informs/DuttaSND06,243,254
conf/isscc/HengMP18,64,65
journals/prl/HaK00,999,101
conf/icai/Zhang04,1117,1120
journals/alife/BullockB06,194,198
journals/jms/Carrion18,1,6
journals/jisys/Verdaasdonk03,43,61
journals/fgcs/Rao17,133,151
journals/csda/SchnabelE09,4168,4177
journals/iet-com/TyagiB08a,514,522
journals/cad/Park05a,1492,1498
journals/expert/BonchiGMP05,25,31
journals/iet-cdt/RaffelsieperMZ11,468,478
conf/icbea/AscensaoSD18,1,6
journals/tkde/LiCVA02,768,791
journals/spe/StanierW12,117,130
journals/gis/BasaranerC17,1952,1977
conf/ht/TomasGJG10,189,194
journals/itor/EiseltM14,525,540
conf/aspdac/AbbaspourFP06,947,952
phd/dnb/Wildhaber93,1,27
conf/vveis/KlaiTC06,193,197
conf/iecon/BlahnikSJT17,6658,6662
conf/synasc/Poniszewska-Maranda10,510,517
journals/ewc/GrecoCP19,57,73
journals/wpc/BessonS01,135,148
journals/jcphy/EhrlBGW13,764,785
journals/bib/Kulkarni-KaleSC10,616,625
journals/pvldb/ZhangT16,1671,1682
journals/tgrs/YouL11,3471,3480
conf/icse/VouillonC13,412,421
journals/scientometrics/BornmannL15,455,463
conf/isit/Gastpar04,34,34
journals/cn/PriceH78,70,73
journals/tkdd/ChangYOL16,1,24
conf/robot/SilvaTM13,719,726
journals/jise/KumarM18,353,369
conf/apcc/NouriNB11,22,27
reference/db/DimitrovaABW09,3308,3313
conf/iwsoc/PatelCN03,76,80
journals/ajc/McKennaMS02,171,182
journals/prl/NewmanTDC02,25,38
conf/mm/CazenaveQR11,699,702
journals/ijtm/MazzolaBP16,109,134
conf/icphs/LiK11,1218,1221
conf/icann/PereiraSMB18,791,800
journals/endm/Filipuk13,256,263
conf/infocom/WangWY15,1311,1319
journals/speech/ChenPSS09,1180,1193
journals/tc/YangM87,1369,1374
journals/jcamd/HongCWSCYBBCBEYQLCWZHQCH14,75,87
journals/acj/Watkins82,77,90
conf/ismb/FrancescoMGM97,100,103
conf/icpp/ZhangME13,671,679
conf/fskd/GengWLXJ07,583,587
conf/ieaaie/Tamayo-VeraCRMH18,422,434
journals/ieicet/KurokawaTTNS07,2803,2808
conf/cvpr/UmmenhoferZUMID17,5622,5631
conf/iscas/Lee17,1,1
journals/ijufks/CampelloNA98,35,50
journals/ijcns/IwaiY11,24,32
conf/siacg/OrvalhoZS06,21,28
conf/icmcs/Yang13,1,6
conf/IEEEias/WuW09,247,249
conf/icml/RubinsteinA17,2950,2959
conf/ssp/ShumanRV12,134,137
conf/gameon/Natkin03,13,19
conf/aaai/WuW00,310,315
journals/jors/TavellaL19,136,161
conf/wpmc/HuCZQZ17,625,630
conf/case/BasileCC16,407,412
phd/de/Mangold2010,2,368
conf/hpcc/WangZ15,1567,1572
journals/pami/Mero81,594,599
books/sp/07/BieleckiP07,431,445
conf/wisa/SongSL14,394,404
journals/ijbc/LinY02,115,128
conf/evoW/DoncieuxM03,626,637
journals/titb/SaiMACI18,664,670
journals/ijict/Leowski10,375,386
conf/mc/SchwagereitKB03,155,150
conf/icws/RupasinghaPK17,744,751
journals/neuroimage/DaughertyR17,492,506
journals/cma/ShiT14,1279,1291
conf/gala/EmmerichKH17,162,173
conf/aina/ChenLWY07,899,904
journals/cssc/YoungGL12,1250,1269
journals/ram/KazanzidesFHOWT08,122,130
conf/ercimdl/KimR06,63,74
conf/msr/MitropoulosKLGS14,372,375
conf/ecis/NeergaardGBW97,25,41
journals/ijbc/DomokosH05,871,890
journals/ijlit/Erdos18,190,226
journals/computer/BlumeDEGHLLPPPRT96,87,81
conf/wsdm/NiSHC11,375,384
conf/iccv/PrinetLW13,3320,3327
journals/anor/HachajOK18,223,239
conf/ami/MahmudAYPLCB10,107,116
conf/icnc/SongZL05,863,866
journals/tvt/ChiangTF12,702,715
conf/ntcir/YasudaWUS10,387,390
series/ccn/Kizza15,3,537
journals/ijon/GeYHXZC16,418,424
journals/sigmod/Kim94,4,9
journals/jssc/WangYMKHZPH19,914,926
conf/re/Kassab17,260,267
conf/icic/HuangHWWG07,1195,1202
journals/jcnc/MigaboODK17,1,10
